          0    0    0
          0    0    6
          0    0   12
          0    0   17
          0    0   24
          0    0   30
          0    0   30
          0    0   36
          0    0   41
          0    0   48
          0    0   54
          0    0   60
          0    0   65
          0    0   72
          0    0   78
          0    0   84
          0    0   91
          0    0   96
          0    0   96
          0    0  103
          0    0  108
          0    0  115
          0    0  120
          0    0  127
          0    0  132
          0    0  139
          0    0  144
          0    0  151
          0    0  156
          0    0  163
          0    0  163
          0    0  169
          0    0  176
          0    0  182
          0    0  188
          0    0  193
          0    0  200
          0    0  206
          0    0  212
          0    0  217
          0    0  224
          0    0  224
          0    0  230
          0    0  236
          0    0  241
          0    0  248
          0    0  255
          0    6  255
          0   12  255
          0   17  255
          0   24  255
          0   30  255
          0   36  255
          0   36  255
          0   41  255
          0   48  255
          0   54  255
          0   60  255
          0   65  255
          0   72  255
          0   78  255
          0   84  255
          0   91  255
          0   96  255
          0  103  255
          0  103  255
          0  108  255
          0  115  255
          0  120  255
          0  127  255
          0  132  255
          0  139  255
          0  144  255
          0  151  255
          0  156  255
          0  163  255
          0  169  255
          0  169  255
          0  176  255
          0  182  255
          0  188  255
          0  193  255
          0  200  255
          0  206  255
          0  212  255
          0  217  255
          0  224  255
          0  230  255
          0  230  255
          0  236  255
          0  241  255
          0  248  255
          0  255  255
          0  255  248
          0  255  241
          0  255  236
          0  255  230
          0  255  224
          0  255  217
          0  255  212
          0  255  212
          0  255  206
          0  255  200
          0  255  193
          0  255  188
          0  255  182
          0  255  176
          0  255  169
          0  255  163
          0  255  156
          0  255  151
          0  255  144
          0  255  144
          0  255  139
          0  255  132
          0  255  127
          0  255  120
          0  255  115
          0  255  108
          0  255  103
          0  255   96
          0  255   91
          0  255   84
          0  255   84
          0  255   78
          0  255   72
          0  255   65
          0  255   60
          0  255   54
          0  255   48
          0  255   41
          0  255   36
          0  255   30
          0  255   24
          0  255   17
          0  255   17
          0  255   12
          0  255    6
          0  255    0
          6  255    0
         12  255    0
         17  255    0
         24  255    0
         30  255    0
         36  255    0
         41  255    0
         48  255    0
         48  255    0
         54  255    0
         60  255    0
         65  255    0
         72  255    0
         78  255    0
         84  255    0
         91  255    0
         96  255    0
        103  255    0
        108  255    0
        115  255    0
        115  255    0
        120  255    0
        127  255    0
        132  255    0
        139  255    0
        144  255    0
        151  255    0
        156  255    0
        163  255    0
        169  255    0
        176  255    0
        176  255    0
        182  255    0
        188  255    0
        193  255    0
        200  255    0
        206  255    0
        212  255    0
        217  255    0
        224  255    0
        230  255    0
        236  255    0
        241  255    0
        241  255    0
        248  255    0
        255  255    0
        255  248    0
        255  241    0
        255  236    0
        255  230    0
        255  224    0
        255  217    0
        255  212    0
        255  206    0
        255  200    0
        255  200    0
        255  193    0
        255  188    0
        255  182    0
        255  176    0
        255  169    0
