          0    0    0
          0    0    0
          0    0    0
          0    0    0
          0    0    0
          0    0    0
          0    0    0
          0    0    0
          1    0    0
          1    0    0
          3    0    0
          4    0    0
          4    0    0
          6    1    0
          7    1    0
          8    1    0
          9    3    0
         11    3    0
         11    3    0
         12    4    0
         14    4    0
         16    4    0
         17    6    0
         20    6    0
         20    7    0
         24    8    0
         25    8    0
         28    8    0
         30    9    0
         32    9    0
         32    9    0
         35   11    0
         38   12    0
         40   12    0
         43   14    0
         46   15    0
         49   16    0
         52   16    0
         56   17    0
         59   19    0
         62   20    0
         62   20    0
         65   22    0
         68   23    0
         72   24    0
         76   24    0
         80   25    0
         84   28    0
         88   28    0
         92   31    0
         96   32    0
        100   32    0
        105   35    0
        105   35    0
        108   36    0
        115   38    0
        119   39    0
        123   40    0
        128   43    0
        132   44    0
        139   46    0
        144   47    0
        148   48    0
        153   51    0
        159   52    0
        159   52    0
        166   55    0
        169   56    0
        172   57    0
        176   60    0
        179   62    0
        182   64    0
        184   65    0
        187   68    0
        190   70    0
        192   72    0
        196   75    0
        196   75    0
        198   76    0
        200   79    0
        204   80    0
        207   83    0
        209   86    0
        212   88    0
        215   89    0
        217   92    0
        220   95    0
        224   97    0
        224   97    0
        225  100    0
        228  102    0
        232  104    0
        235  107    0
        238  111    0
        240  112    0
        243  115    0
        246  118    0
        248  120    0
        252  124    0
        255  127    0
        255  127    0
          0  128    0
          4  132    0
          7  135    0
          9  137    0
         12  140    0
         15  143    0
         17  147    0
         20  150    0
         24  152    0
         27  156    0
         28  159    0
         28  159    0
         32  161    0
         35  164    0
         38  168    0
         40  172    0
         43  175    0
         46  179    0
         48  182    0
         52  185    0
         55  188    0
         56  191    0
         56  191    0
         60  196    0
         63  199    0
         65  203    0
         68  206    0
         71  208    0
         73  212    0
         76  216    3
         80  220   11
         83  224   15
         84  227   20
         88  232   28
         88  232   28
         91  235   32
         94  240   40
         96  243   44
         99  247   49
        102  251   59
        104  255   63
        108    4   72
        111    7   76
        112    9   81
        116   15   92
        119   19   96
        119   19   96
        121   24  105
        124   27  112
        127   31  116
        129   36  127
        132   40  132
        136   44  143
        139   48  148
        140   52  153
        144   57  164
        147   62  169
        150   67  180
        150   67  180
        152   71  187
        155   75  192
        158   80  204
        160   84  211
        164   89  222
        167   94  228
        168   97  235
        172  103  247
        175  107  252
        177  112    8
        177  112    8
        180  116   16
        183  120   23
        185  127   35
        188  131   41
        192  136   55
        195  142   62
        196  145   68
        200  152   81
        203  156   89
        206  161  103
        208  167  110
        208  167  110
        211  171  118
        214  176  131
        216  182  139
        220  188  152
        223  192  160
        224  196  168
        228  204  183
        231  208  191
        233  215  204
        236  219  212
        239  224  222
        239  224  222
        241  231  236
        244  235  244
        248  241  248
        251  247  251
        254  254  254
